average_opaque_surface_transmittance,average_glazed_surface_transmittance,predizione,predizione_min,predizione_max
0.7401789473684209,2.2949684210526318,120944.04,99341.92893750002,142546.14918749998
0.7401789473684209,2.6710105263157895,132301.06,110698.95237500002,153903.17262499998
0.7401789473684209,3.0470526315789472,132301.06,110698.95237500002,153903.17262499998
0.7401789473684209,3.4230947368421054,132301.06,110698.95237500002,153903.17262499998
0.7401789473684209,3.799136842105263,138528.08,116925.96800000002,160130.18824999998
0.7401789473684209,4.175178947368421,142523.94,120921.82737500002,164126.04762499998
0.7401789473684209,4.551221052631579,142936.73,121334.62425000002,164538.84449999998
0.7401789473684209,4.927263157894737,145046.86,123444.74925000002,166648.96949999998
0.7401789473684209,5.3033052631578945,145046.86,123444.74925000002,166648.96949999998
0.7401789473684209,5.679347368421053,145046.86,123444.74925000002,166648.96949999998
0.7401789473684209,6.055389473684211,166175.25,144573.13987500002,187777.36012499998
0.7401789473684209,6.431431578947368,179200.89,157598.78050000002,200803.00074999998
0.7401789473684209,6.807473684210526,179200.89,157598.78050000002,200803.00074999998
0.7401789473684209,7.1835157894736845,179200.89,157598.78050000002,200803.00074999998
0.7401789473684209,7.559557894736842,179200.89,157598.78050000002,200803.00074999998
0.7401789473684209,7.9356,179200.89,157598.78050000002,200803.00074999998
0.8898736842105262,0.7908,121796.56,100194.45237500002,143398.67262499998
0.8898736842105262,1.166842105263158,122955.805,101353.69456250002,144557.91481249998
0.8898736842105262,1.5428842105263159,123897.37,102295.25706250002,145499.47731249998
0.8898736842105262,1.9189263157894736,127194.3,105592.18675000002,148796.40699999998
0.8898736842105262,2.2949684210526318,127194.3,105592.18675000002,148796.40699999998
0.8898736842105262,2.6710105263157895,138551.34,116949.23362500002,160153.45387499998
0.8898736842105262,3.0470526315789472,138551.34,116949.23362500002,160153.45387499998
0.8898736842105262,3.4230947368421054,138551.34,116949.23362500002,160153.45387499998
0.8898736842105262,3.799136842105263,144778.33,123176.21800000002,166380.43824999998
0.8898736842105262,4.175178947368421,148774.19,127172.07737500002,170376.29762499998
0.8898736842105262,4.551221052631579,149186.98,127584.87425000002,170789.09449999998
0.8898736842105262,4.927263157894737,151297.11,129694.99925000002,172899.21949999998
0.8898736842105262,5.3033052631578945,151297.11,129694.99925000002,172899.21949999998
0.8898736842105262,5.679347368421053,151297.11,129694.99925000002,172899.21949999998
0.8898736842105262,6.055389473684211,172425.5,150823.38987500002,194027.61012499998
0.8898736842105262,6.431431578947368,185451.14,163849.03050000002,207053.25074999998
0.8898736842105262,6.807473684210526,185451.14,163849.03050000002,207053.25074999998
0.8898736842105262,7.1835157894736845,185451.14,163849.03050000002,207053.25074999998
0.8898736842105262,7.559557894736842,185451.14,163849.03050000002,207053.25074999998
0.8898736842105262,7.9356,185451.14,163849.03050000002,207053.25074999998
1.0395684210526315,0.7908,155236.02,133633.90550000002,176838.12574999998
1.0395684210526315,1.166842105263158,155082.25,133480.13987500002,176684.36012499998
1.0395684210526315,1.5428842105263159,156023.8,134421.68675000002,177625.90699999998
1.0395684210526315,1.9189263157894736,159320.72,137718.60862500002,180922.82887499998
1.0395684210526315,2.2949684210526318,159320.72,137718.60862500002,180922.82887499998
1.0395684210526315,2.6710105263157895,170677.77,149075.65550000002,192279.87574999998
1.0395684210526315,3.0470526315789472,170677.77,149075.65550000002,192279.87574999998
1.0395684210526315,3.4230947368421054,170677.77,149075.65550000002,192279.87574999998
1.0395684210526315,3.799136842105263,174504.2,152902.09300000002,196106.31324999998
1.0395684210526315,4.175178947368421,178500.06,156897.95237500002,200102.17262499998
1.0395684210526315,4.551221052631579,178912.86,157310.74925000002,200514.96949999998
1.0395684210526315,4.927263157894737,181022.98,159420.87425000002,202625.09449999998
1.0395684210526315,5.3033052631578945,181022.98,159420.87425000002,202625.09449999998
1.0395684210526315,5.679347368421053,181022.98,159420.87425000002,202625.09449999998
1.0395684210526315,6.055389473684211,202151.38,180549.26487500002,223753.48512499998
1.0395684210526315,6.431431578947368,215177.02,193574.90550000002,236779.12574999998
1.0395684210526315,6.807473684210526,215177.02,193574.90550000002,236779.12574999998
1.0395684210526315,7.1835157894736845,215177.02,193574.90550000002,236779.12574999998
1.0395684210526315,7.559557894736842,215177.02,193574.90550000002,236779.12574999998
1.0395684210526315,7.9356,215177.02,193574.90550000002,236779.12574999998
1.1892631578947366,0.7908,155540.25,133938.13987500002,177142.36012499998
1.1892631578947366,1.166842105263158,155386.48,133784.37425000002,176988.59449999998
1.1892631578947366,1.5428842105263159,156328.03,134725.92112500002,177930.14137499998
1.1892631578947366,1.9189263157894736,159624.95,138022.84300000002,181227.06324999998
1.1892631578947366,2.2949684210526318,159624.95,138022.84300000002,181227.06324999998
1.1892631578947366,2.6710105263157895,170982.0,149379.88987500002,192584.11012499998
1.1892631578947366,3.0470526315789472,170982.0,149379.88987500002,192584.11012499998
1.1892631578947366,3.4230947368421054,170982.0,149379.88987500002,192584.11012499998
1.1892631578947366,3.799136842105263,174808.44,153206.32737500002,196410.54762499998
1.1892631578947366,4.175178947368421,178804.3,157202.18675000002,200406.40699999998
1.1892631578947366,4.551221052631579,179217.1,157614.98362500002,200819.20387499998
1.1892631578947366,4.927263157894737,181327.22,159725.10862500002,202929.32887499998
1.1892631578947366,5.3033052631578945,181327.22,159725.10862500002,202929.32887499998
1.1892631578947366,5.679347368421053,181327.22,159725.10862500002,202929.32887499998
1.1892631578947366,6.055389473684211,202455.61,180853.49925000002,224057.71949999998
1.1892631578947366,6.431431578947368,215481.25,193879.13987500002,237083.36012499998
1.1892631578947366,6.807473684210526,215481.25,193879.13987500002,237083.36012499998
1.1892631578947366,7.1835157894736845,215481.25,193879.13987500002,237083.36012499998
1.1892631578947366,7.559557894736842,215481.25,193879.13987500002,237083.36012499998
1.1892631578947366,7.9356,215481.25,193879.13987500002,237083.36012499998
1.338957894736842,0.7908,162019.73,140417.62425000002,183621.84449999998
1.338957894736842,1.166842105263158,161865.97,140263.85862500002,183468.07887499998
1.338957894736842,1.5428842105263159,162807.52,141205.40550000002,184409.62574999998
1.338957894736842,1.9189263157894736,166104.44,144502.32737500002,187706.54762499998
1.338957894736842,2.2949684210526318,166104.44,144502.32737500002,187706.54762499998
1.338957894736842,2.6710105263157895,177461.48,155859.37425000002,199063.59449999998
1.338957894736842,3.0470526315789472,177461.48,155859.37425000002,199063.59449999998
1.338957894736842,3.4230947368421054,176895.52,155293.40550000002,198497.62574999998
1.338957894736842,3.799136842105263,180721.95,159119.84300000002,202324.06324999998
1.338957894736842,4.175178947368421,183539.05,161936.93675000002,205141.15699999998
1.338957894736842,4.551221052631579,183951.84,162349.73362500002,205553.95387499998
1.338957894736842,4.927263157894737,186061.97,164459.85862500002,207664.07887499998
1.338957894736842,5.3033052631578945,186061.97,164459.85862500002,207664.07887499998
1.338957894736842,5.679347368421053,186061.97,164459.85862500002,207664.07887499998
1.338957894736842,6.055389473684211,207190.36,185588.24925000002,228792.46949999998
1.338957894736842,6.431431578947368,220216.0,198613.88987500002,241818.11012499998
1.338957894736842,6.807473684210526,220216.0,198613.88987500002,241818.11012499998
1.338957894736842,7.1835157894736845,220216.0,198613.88987500002,241818.11012499998
1.338957894736842,7.559557894736842,220216.0,198613.88987500002,241818.11012499998
1.338957894736842,7.9356,220216.0,198613.88987500002,241818.11012499998
1.4886526315789472,0.7908,162019.73,140417.62425000002,183621.84449999998
1.4886526315789472,1.166842105263158,161865.97,140263.85862500002,183468.07887499998
1.4886526315789472,1.5428842105263159,162807.52,141205.40550000002,184409.62574999998
1.4886526315789472,1.9189263157894736,166104.44,144502.32737500002,187706.54762499998
1.4886526315789472,2.2949684210526318,166104.44,144502.32737500002,187706.54762499998
1.4886526315789472,2.6710105263157895,177461.48,155859.37425000002,199063.59449999998
1.4886526315789472,3.0470526315789472,177461.48,155859.37425000002,199063.59449999998
1.4886526315789472,3.4230947368421054,176895.52,155293.40550000002,198497.62574999998
1.4886526315789472,3.799136842105263,180721.95,159119.84300000002,202324.06324999998
1.4886526315789472,4.175178947368421,183539.05,161936.93675000002,205141.15699999998
1.4886526315789472,4.551221052631579,183951.84,162349.73362500002,205553.95387499998
1.4886526315789472,4.927263157894737,186061.97,164459.85862500002,207664.07887499998
1.4886526315789472,5.3033052631578945,186061.97,164459.85862500002,207664.07887499998
1.4886526315789472,5.679347368421053,186061.97,164459.85862500002,207664.07887499998
1.4886526315789472,6.055389473684211,207190.36,185588.24925000002,228792.46949999998
1.4886526315789472,6.431431578947368,220216.0,198613.88987500002,241818.11012499998
1.4886526315789472,6.807473684210526,220216.0,198613.88987500002,241818.11012499998
1.4886526315789472,7.1835157894736845,220216.0,198613.88987500002,241818.11012499998
1.4886526315789472,7.559557894736842,220216.0,198613.88987500002,241818.11012499998
1.4886526315789472,7.9356,220216.0,198613.88987500002,241818.11012499998
1.6383473684210523,0.7908,172375.69,150773.57737500002,193977.79762499998
1.6383473684210523,1.166842105263158,172221.92,150619.81175000002,193824.03199999998
1.6383473684210523,1.5428842105263159,173163.47,151561.35862500002,194765.57887499998
1.6383473684210523,1.9189263157894736,176460.39,154858.28050000002,198062.50074999998
1.6383473684210523,2.2949684210526318,176460.39,154858.28050000002,198062.50074999998
1.6383473684210523,2.6710105263157895,187817.44,166215.32737500002,209419.54762499998
1.6383473684210523,3.0470526315789472,187817.44,166215.32737500002,209419.54762499998
1.6383473684210523,3.4230947368421054,187251.47,165649.35862500002,208853.57887499998
1.6383473684210523,3.799136842105263,191077.9,169475.79612500002,212680.01637499998
1.6383473684210523,4.175178947368421,193895.0,172292.88987500002,215497.11012499998
1.6383473684210523,4.551221052631579,194307.8,172705.68675000002,215909.90699999998
1.6383473684210523,4.927263157894737,196417.92,174815.81175000002,218020.03199999998
1.6383473684210523,5.3033052631578945,196417.92,174815.81175000002,218020.03199999998
1.6383473684210523,5.679347368421053,196417.92,174815.81175000002,218020.03199999998
1.6383473684210523,6.055389473684211,217546.31,195944.20237500002,239148.42262499998
1.6383473684210523,6.431431578947368,230571.95,208969.84300000002,252174.06324999998
1.6383473684210523,6.807473684210526,230571.95,208969.84300000002,252174.06324999998
1.6383473684210523,7.1835157894736845,230571.95,208969.84300000002,252174.06324999998
1.6383473684210523,7.559557894736842,230571.95,208969.84300000002,252174.06324999998
1.6383473684210523,7.9356,230571.95,208969.84300000002,252174.06324999998
1.7880421052631577,0.7908,189983.52,168381.40550000002,211585.62574999998
1.7880421052631577,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
1.7880421052631577,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
1.7880421052631577,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
1.7880421052631577,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
1.7880421052631577,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
1.7880421052631577,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
1.7880421052631577,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
1.7880421052631577,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
1.7880421052631577,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
1.7880421052631577,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
1.7880421052631577,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
1.7880421052631577,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
1.7880421052631577,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
1.7880421052631577,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
1.7880421052631577,6.431431578947368,246726.17,225124.06175000002,268328.282
1.7880421052631577,6.807473684210526,246726.17,225124.06175000002,268328.282
1.7880421052631577,7.1835157894736845,246726.17,225124.06175000002,268328.282
1.7880421052631577,7.559557894736842,246726.17,225124.06175000002,268328.282
1.7880421052631577,7.9356,246726.17,225124.06175000002,268328.282
1.937736842105263,0.7908,189983.52,168381.40550000002,211585.62574999998
1.937736842105263,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
1.937736842105263,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
1.937736842105263,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
1.937736842105263,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
1.937736842105263,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
1.937736842105263,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
1.937736842105263,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
1.937736842105263,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
1.937736842105263,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
1.937736842105263,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
1.937736842105263,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
1.937736842105263,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
1.937736842105263,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
1.937736842105263,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
1.937736842105263,6.431431578947368,246726.17,225124.06175000002,268328.282
1.937736842105263,6.807473684210526,246726.17,225124.06175000002,268328.282
1.937736842105263,7.1835157894736845,246726.17,225124.06175000002,268328.282
1.937736842105263,7.559557894736842,246726.17,225124.06175000002,268328.282
1.937736842105263,7.9356,246726.17,225124.06175000002,268328.282
2.0874315789473683,0.7908,189983.52,168381.40550000002,211585.62574999998
2.0874315789473683,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.0874315789473683,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.0874315789473683,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.0874315789473683,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.0874315789473683,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.0874315789473683,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.0874315789473683,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.0874315789473683,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.0874315789473683,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.0874315789473683,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
2.0874315789473683,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
2.0874315789473683,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
2.0874315789473683,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
2.0874315789473683,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
2.0874315789473683,6.431431578947368,246726.17,225124.06175000002,268328.282
2.0874315789473683,6.807473684210526,246726.17,225124.06175000002,268328.282
2.0874315789473683,7.1835157894736845,246726.17,225124.06175000002,268328.282
2.0874315789473683,7.559557894736842,246726.17,225124.06175000002,268328.282
2.0874315789473683,7.9356,246726.17,225124.06175000002,268328.282
2.237126315789473,0.7908,189983.52,168381.40550000002,211585.62574999998
2.237126315789473,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.237126315789473,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.237126315789473,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.237126315789473,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.237126315789473,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.237126315789473,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.237126315789473,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.237126315789473,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.237126315789473,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.237126315789473,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
2.237126315789473,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
2.237126315789473,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
2.237126315789473,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
2.237126315789473,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
2.237126315789473,6.431431578947368,246726.17,225124.06175000002,268328.282
2.237126315789473,6.807473684210526,246726.17,225124.06175000002,268328.282
2.237126315789473,7.1835157894736845,246726.17,225124.06175000002,268328.282
2.237126315789473,7.559557894736842,246726.17,225124.06175000002,268328.282
2.237126315789473,7.9356,246726.17,225124.06175000002,268328.282
2.3868210526315785,0.7908,189983.52,168381.40550000002,211585.62574999998
2.3868210526315785,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.3868210526315785,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.3868210526315785,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.3868210526315785,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.3868210526315785,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.3868210526315785,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.3868210526315785,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.3868210526315785,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.3868210526315785,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.3868210526315785,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
2.3868210526315785,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
2.3868210526315785,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
2.3868210526315785,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
2.3868210526315785,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
2.3868210526315785,6.431431578947368,246726.17,225124.06175000002,268328.282
2.3868210526315785,6.807473684210526,246726.17,225124.06175000002,268328.282
2.3868210526315785,7.1835157894736845,246726.17,225124.06175000002,268328.282
2.3868210526315785,7.559557894736842,246726.17,225124.06175000002,268328.282
2.3868210526315785,7.9356,246726.17,225124.06175000002,268328.282
2.536515789473684,0.7908,189983.52,168381.40550000002,211585.62574999998
2.536515789473684,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.536515789473684,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.536515789473684,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.536515789473684,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.536515789473684,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.536515789473684,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.536515789473684,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.536515789473684,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.536515789473684,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.536515789473684,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
2.536515789473684,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
2.536515789473684,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
2.536515789473684,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
2.536515789473684,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
2.536515789473684,6.431431578947368,246726.17,225124.06175000002,268328.282
2.536515789473684,6.807473684210526,246726.17,225124.06175000002,268328.282
2.536515789473684,7.1835157894736845,246726.17,225124.06175000002,268328.282
2.536515789473684,7.559557894736842,246726.17,225124.06175000002,268328.282
2.536515789473684,7.9356,246726.17,225124.06175000002,268328.282
2.686210526315789,0.7908,189983.52,168381.40550000002,211585.62574999998
2.686210526315789,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.686210526315789,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.686210526315789,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.686210526315789,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.686210526315789,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.686210526315789,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.686210526315789,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.686210526315789,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.686210526315789,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.686210526315789,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
2.686210526315789,4.927263157894737,212572.14,190970.03050000002,234174.25074999998
2.686210526315789,5.3033052631578945,212572.14,190970.03050000002,234174.25074999998
2.686210526315789,5.679347368421053,212572.14,190970.03050000002,234174.25074999998
2.686210526315789,6.055389473684211,233700.53,212098.42112500002,255302.64137499998
2.686210526315789,6.431431578947368,246726.17,225124.06175000002,268328.282
2.686210526315789,6.807473684210526,246726.17,225124.06175000002,268328.282
2.686210526315789,7.1835157894736845,246726.17,225124.06175000002,268328.282
2.686210526315789,7.559557894736842,246726.17,225124.06175000002,268328.282
2.686210526315789,7.9356,246726.17,225124.06175000002,268328.282
2.8359052631578945,0.7908,189983.52,168381.40550000002,211585.62574999998
2.8359052631578945,1.166842105263158,189829.75,168227.63987500002,211431.86012499998
2.8359052631578945,1.5428842105263159,190771.3,169169.18675000002,212373.40699999998
2.8359052631578945,1.9189263157894736,194068.22,172466.10862500002,215670.32887499998
2.8359052631578945,2.2949684210526318,194068.22,172466.10862500002,215670.32887499998
2.8359052631578945,2.6710105263157895,205425.27,183823.15550000002,227027.37574999998
2.8359052631578945,3.0470526315789472,205425.27,183823.15550000002,227027.37574999998
2.8359052631578945,3.4230947368421054,204859.3,183257.18675000002,226461.40699999998
2.8359052631578945,3.799136842105263,207232.12,185630.01487500002,228834.23512499998
2.8359052631578945,4.175178947368421,210049.22,188447.10862500002,231651.32887499998
2.8359052631578945,4.551221052631579,210462.02,188859.90550000002,232064.12574999998
